社員番号,研修実施日,研修カテゴリ,研修名
pxJxAVJh9De4pduKjrPUlA==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例②
pxJxAVJh9De4pduKjrPUlA==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例④
pxJxAVJh9De4pduKjrPUlA==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例④
pxJxAVJh9De4pduKjrPUlA==,2023-08-30 00:00:00,プロダクト開発_基礎,アプリ開発基礎①
pxJxAVJh9De4pduKjrPUlA==,2023-09-28 00:00:00,DX講演会,先生DX講演会
pxJxAVJh9De4pduKjrPUlA==,2023-10-06 00:00:00,データ利活用_実践,【ゼロから始めるAI開発】社内外のAI活用事例
pxJxAVJh9De4pduKjrPUlA==,2024-04-15 00:00:00,リテラシー_DX基礎,【DX基礎研修】DX概論
pxJxAVJh9De4pduKjrPUlA==,2024-04-15 00:00:00,リテラシー_DX基礎,【DX基礎研修】イントロダクション
pxJxAVJh9De4pduKjrPUlA==,2024-04-15 00:00:00,リテラシー_DX基礎,【DX基礎研修】ディスラプター事例
pxJxAVJh9De4pduKjrPUlA==,2024-04-15 00:00:00,リテラシー_DX基礎,【DX基礎研修】ディスラプター基礎
pxJxAVJh9De4pduKjrPUlA==,2024-04-16 00:00:00,リテラシー_DX基礎,【DX基礎研修】DIF事例
pxJxAVJh9De4pduKjrPUlA==,2024-04-16 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり事例①
pxJxAVJh9De4pduKjrPUlA==,2024-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】デジタルマーケ事例①
pxJxAVJh9De4pduKjrPUlA==,2024-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例②
pxJxAVJh9De4pduKjrPUlA==,2024-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例③
pxJxAVJh9De4pduKjrPUlA==,2024-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例④
pyUdmuw9RSJlGj10GMGFkg==,2023-01-19 00:00:00,DX講演会,「デジタル革命の先にある新しい社会」
pyUdmuw9RSJlGj10GMGFkg==,2023-01-26 00:00:00,DX講演会,コミュニケーション学 「ツッコミ講座」
pyUdmuw9RSJlGj10GMGFkg==,2023-08-23 00:00:00,データ利活用_実践,事業データと活用研修
pyYaWWiFZwXDMr8amuKFFQ==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】DX概論
pyYaWWiFZwXDMr8amuKFFQ==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例②
pz-XVuL0nAIoccHUbFFjyA==,2023-01-26 00:00:00,DX講演会,コミュニケーション学 「ツッコミ講座」
q3RaTbBnzTU3u4p6bawQpw==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】DIF基礎
q3RaTbBnzTU3u4p6bawQpw==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】コンプライアンス・セキュリティ
q3RaTbBnzTU3u4p6bawQpw==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】ディスラプター基礎
q3RaTbBnzTU3u4p6bawQpw==,2023-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり事例③
q3RaTbBnzTU3u4p6bawQpw==,2023-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり概論 UX概論 UIUX実践例・工夫例
q3RaTbBnzTU3u4p6bawQpw==,2023-04-19 00:00:00,リテラシー_DX基礎,【DX基礎研修】デジタルマーケ事例① インフルエンサーマーケティング
q3RaTbBnzTU3u4p6bawQpw==,2023-04-19 00:00:00,リテラシー_DX基礎,【DX基礎研修】デジタルマーケ事例② CDP
q3RaTbBnzTU3u4p6bawQpw==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】DIF事例②
q3RaTbBnzTU3u4p6bawQpw==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例②
q3RaTbBnzTU3u4p6bawQpw==,2024-04-16 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり事例①
q3RaTbBnzTU3u4p6bawQpw==,2024-04-16 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり事例②
q3RaTbBnzTU3u4p6bawQpw==,2024-04-16 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり事例③
q3RaTbBnzTU3u4p6bawQpw==,2024-04-16 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり概論
q3RaTbBnzTU3u4p6bawQpw==,2024-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】デジタルマーケ事例①
q3RaTbBnzTU3u4p6bawQpw==,2024-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】デジタルマーケ事例②
q3RaTbBnzTU3u4p6bawQpw==,2024-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】法人設立（データ）
q3RaTbBnzTU3u4p6bawQpw==,2024-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例②
q3RaTbBnzTU3u4p6bawQpw==,2024-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例③
q3RaTbBnzTU3u4p6bawQpw==,2024-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例④
q7e2fyrh4ZyuzU8E-7nm6g==,2022-12-06 00:00:00,デジタルマーケティング_基礎,UGC×SNSを活用したマーケティング研修〈12月）
q7e2fyrh4ZyuzU8E-7nm6g==,2023-01-26 00:00:00,DX講演会,コミュニケーション学 「ツッコミ講座」
q7e2fyrh4ZyuzU8E-7nm6g==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】DX概論
q7e2fyrh4ZyuzU8E-7nm6g==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】イントロダクション
q7e2fyrh4ZyuzU8E-7nm6g==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】ディスラプター基礎
q7e2fyrh4ZyuzU8E-7nm6g==,2023-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり事例③
q7e2fyrh4ZyuzU8E-7nm6g==,2023-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり概論 UX概論 UIUX実践例・工夫例
q7e2fyrh4ZyuzU8E-7nm6g==,2023-04-19 00:00:00,リテラシー_DX基礎,【DX基礎研修】デジタルマーケ事例① インフルエンサーマーケティング
q7e2fyrh4ZyuzU8E-7nm6g==,2023-04-19 00:00:00,リテラシー_DX基礎,【DX基礎研修】デジタルマーケ事例② CDP
q7e2fyrh4ZyuzU8E-7nm6g==,2023-04-19 00:00:00,リテラシー_DX基礎,【DX基礎研修】デジタルマーケ概論
qDhAAm3gQSMNdhPRfrvLGw==,2023-01-19 00:00:00,DX講演会,「デジタル革命の先にある新しい社会」
qDhAAm3gQSMNdhPRfrvLGw==,2023-01-26 00:00:00,DX講演会,コミュニケーション学 「ツッコミ講座」
qDhAAm3gQSMNdhPRfrvLGw==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】DX概論
qDhAAm3gQSMNdhPRfrvLGw==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】イントロダクション
qDhAAm3gQSMNdhPRfrvLGw==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】コンプライアンス・セキュリティ
qDhAAm3gQSMNdhPRfrvLGw==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例①
qDhAAm3gQSMNdhPRfrvLGw==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例④
qG0eFcc0Np-_WVItzrfvYw==,2022-04-18 09:19:00,リテラシー_DX基礎,【DX基礎研修】イントロダクション
qG0eFcc0Np-_WVItzrfvYw==,2022-04-18 09:19:00,リテラシー_DX基礎,【DX基礎研修】イントロダクション
qG0eFcc0Np-_WVItzrfvYw==,2022-04-18 10:10:08,リテラシー_DX基礎,【DX基礎研修】DX概論
qG0eFcc0Np-_WVItzrfvYw==,2022-04-18 14:21:45,リテラシー_DX基礎,【DX基礎研修】ディスラプター②
qG0eFcc0Np-_WVItzrfvYw==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】DX概論
qG0eFcc0Np-_WVItzrfvYw==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】イントロダクション
qG0eFcc0Np-_WVItzrfvYw==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】コンプライアンス・セキュリティ
qG0eFcc0Np-_WVItzrfvYw==,2024-11-29 00:00:00,DX講演会,【LB00-02】DX講演会 教育に生成AI 1129
qJOO_pHumHRK6tC9GpQZ1Q==,2023-01-19 00:00:00,DX講演会,「デジタル革命の先にある新しい社会」
qJOO_pHumHRK6tC9GpQZ1Q==,2023-01-26 00:00:00,DX講演会,コミュニケーション学 「ツッコミ講座」
qJOO_pHumHRK6tC9GpQZ1Q==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】コンプライアンス・セキュリティ
qJOO_pHumHRK6tC9GpQZ1Q==,2023-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり事例③
qJOO_pHumHRK6tC9GpQZ1Q==,2023-04-19 00:00:00,リテラシー_DX基礎,【DX基礎研修】DIF事例① コアとなっている技術や思想とサービス紹介
qJOO_pHumHRK6tC9GpQZ1Q==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例①
qJOO_pHumHRK6tC9GpQZ1Q==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例②
qJOO_pHumHRK6tC9GpQZ1Q==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例④
qJOO_pHumHRK6tC9GpQZ1Q==,2024-04-15 00:00:00,リテラシー_DX基礎,【DX基礎研修】DX概論
qJOO_pHumHRK6tC9GpQZ1Q==,2024-04-15 00:00:00,リテラシー_DX基礎,【DX基礎研修】イントロダクション
qJOO_pHumHRK6tC9GpQZ1Q==,2024-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例②
qJOO_pHumHRK6tC9GpQZ1Q==,2024-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例③
qJOO_pHumHRK6tC9GpQZ1Q==,2024-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例④
qN92geXdUZ9fyrjvdzQAMQ==,2023-03-09 00:00:00,DX講演会,アフターデジタル時代のUX経営
qO9nQar-MhrvIP7ViqwfFg==,2023-04-19 00:00:00,リテラシー_DX基礎,【DX基礎研修】デジタルマーケ事例① インフルエンサーマーケティング
qO9nQar-MhrvIP7ViqwfFg==,2023-04-19 00:00:00,リテラシー_DX基礎,【DX基礎研修】デジタルマーケ事例② CDP
qO9nQar-MhrvIP7ViqwfFg==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例③
qQhInAQNwbPC5VDRAEu78g==,2023-01-19 00:00:00,DX講演会,「デジタル革命の先にある新しい社会」
qQhInAQNwbPC5VDRAEu78g==,2023-09-28 00:00:00,DX講演会,先生DX講演会
qR9T_HLDcJS9J_zdJ6tbBA==,2022-04-18 09:19:00,リテラシー_DX基礎,【DX基礎研修】イントロダクション
qR9T_HLDcJS9J_zdJ6tbBA==,2022-04-18 10:10:08,リテラシー_DX基礎,【DX基礎研修】DX概論
qR9T_HLDcJS9J_zdJ6tbBA==,2022-04-18 12:49:54,リテラシー_DX基礎,【DX基礎研修】ディスラプター①
qR9T_HLDcJS9J_zdJ6tbBA==,2022-04-18 14:21:45,リテラシー_DX基礎,【DX基礎研修】ディスラプター②
qR9T_HLDcJS9J_zdJ6tbBA==,2022-04-18 14:21:45,リテラシー_DX基礎,【DX基礎研修】ディスラプター②
qR9T_HLDcJS9J_zdJ6tbBA==,2022-04-18 14:21:45,リテラシー_DX基礎,【DX基礎研修】ディスラプター②
qR9T_HLDcJS9J_zdJ6tbBA==,2022-04-19 13:08:32,リテラシー_DX基礎,【DX基礎研修】社内事例④
qR9T_HLDcJS9J_zdJ6tbBA==,2022-04-19 15:41:26,リテラシー_DX基礎,【DX基礎研修】社内事例⑥
qR9T_HLDcJS9J_zdJ6tbBA==,2022-04-19 15:41:26,リテラシー_DX基礎,【DX基礎研修】社内事例⑥
qReDSvxfxShlX87wFLvXqA==,2023-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり事例③
qReDSvxfxShlX87wFLvXqA==,2023-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり概論 UX概論 UIUX実践例・工夫例
qReDSvxfxShlX87wFLvXqA==,2023-04-19 00:00:00,リテラシー_DX基礎,【DX基礎研修】デジタルマーケ事例② CDP
qReDSvxfxShlX87wFLvXqA==,2023-04-20 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例①
qReDSvxfxShlX87wFLvXqA==,2023-09-28 00:00:00,DX講演会,先生DX講演会
qReDSvxfxShlX87wFLvXqA==,2023-12-11 00:00:00,DX講演会,IT３社講演会「生成AI」　
qTArAWP-JvwbOcmfFEkdMA==,2024-04-15 00:00:00,リテラシー_DX基礎,【DX基礎研修】ディスラプター事例
qTArAWP-JvwbOcmfFEkdMA==,2024-04-16 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり事例③
qTArAWP-JvwbOcmfFEkdMA==,2024-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】デジタルマーケ概論
qTArAWP-JvwbOcmfFEkdMA==,2024-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】法人設立（データ）
qXzFnuJud9r3lPJsMvIl-Q==,2022-12-06 00:00:00,デジタルマーケティング_基礎,UGC×SNSを活用したマーケティング研修〈12月）
qaau_ZTWAaCelVHY3_-pXg==,2022-07-20 00:00:00,プロダクト開発_基礎,UI基礎
qaau_ZTWAaCelVHY3_-pXg==,2022-07-27 00:00:00,プロダクト開発_基礎,UX基礎
qaau_ZTWAaCelVHY3_-pXg==,2022-12-06 00:00:00,デジタルマーケティング_基礎,UGC×SNSを活用したマーケティング研修〈12月）
qaau_ZTWAaCelVHY3_-pXg==,2022-12-21 00:00:00,デジタルマーケティング_基礎,動画×SNSを活用したマーケティング研修
qaau_ZTWAaCelVHY3_-pXg==,2023-01-26 00:00:00,DX講演会,コミュニケーション学 「ツッコミ講座」
qcQ95-xCVbf8kOJgCq7Bdw==,2023-12-11 00:00:00,DX講演会,IT３社講演会「生成AI」　
qddJcGuJLlZw0Qa01Gn3Iw==,2022-08-04 00:00:00,プロダクト開発_基礎,UI基礎〈8月）
qddJcGuJLlZw0Qa01Gn3Iw==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】ディスラプター事例
qddJcGuJLlZw0Qa01Gn3Iw==,2023-06-01 00:00:00,デジタルマーケティング_基礎,インサイトフル導入研修
qddJcGuJLlZw0Qa01Gn3Iw==,2023-07-14 00:00:00,デジタルマーケティング_基礎,インサイトフル導入Ⅱ
qddJcGuJLlZw0Qa01Gn3Iw==,2023-10-06 00:00:00,データ利活用_実践,【ゼロから始めるAI開発】社内外のAI活用事例
qddJcGuJLlZw0Qa01Gn3Iw==,2024-07-18 00:00:00,プロダクト開発_基礎,【PB04】UX基礎①
qddJcGuJLlZw0Qa01Gn3Iw==,2024-08-30 00:00:00,プロダクト開発_基礎,"0830,0905【PB04】UX基礎②"
qeJvu76OiPzfsSO0VFgL9A==,2023-01-19 00:00:00,DX講演会,「デジタル革命の先にある新しい社会」
qjLHviUDSyPyhIzfYEvdJg==,2022-04-18 09:19:00,リテラシー_DX基礎,【DX基礎研修】イントロダクション
qjLHviUDSyPyhIzfYEvdJg==,2022-04-18 10:10:08,リテラシー_DX基礎,【DX基礎研修】DX概論
qjLHviUDSyPyhIzfYEvdJg==,2022-04-18 12:49:54,リテラシー_DX基礎,【DX基礎研修】ディスラプター①
qjLHviUDSyPyhIzfYEvdJg==,2022-04-18 14:21:45,リテラシー_DX基礎,【DX基礎研修】ディスラプター②
qjLHviUDSyPyhIzfYEvdJg==,2022-04-18 14:21:45,リテラシー_DX基礎,【DX基礎研修】ディスラプター②
qjLHviUDSyPyhIzfYEvdJg==,2022-04-18 14:21:45,リテラシー_DX基礎,【DX基礎研修】ディスラプター②
qjLHviUDSyPyhIzfYEvdJg==,2022-04-19 13:08:32,リテラシー_DX基礎,【DX基礎研修】社内事例④
qjLHviUDSyPyhIzfYEvdJg==,2022-04-19 13:08:32,リテラシー_DX基礎,【DX基礎研修】社内事例④
qjLHviUDSyPyhIzfYEvdJg==,2022-04-19 15:41:26,リテラシー_DX基礎,【DX基礎研修】社内事例⑥
qjLHviUDSyPyhIzfYEvdJg==,2022-12-06 00:00:00,デジタルマーケティング_基礎,UGC×SNSを活用したマーケティング研修〈12月）
qjLHviUDSyPyhIzfYEvdJg==,2022-12-21 00:00:00,デジタルマーケティング_基礎,動画×SNSを活用したマーケティング研修
qjLHviUDSyPyhIzfYEvdJg==,2023-03-09 00:00:00,DX講演会,アフターデジタル時代のUX経営
qjLHviUDSyPyhIzfYEvdJg==,2023-09-29 00:00:00,データ利活用_実践,テキストマイニング演習
qjLHviUDSyPyhIzfYEvdJg==,2024-11-29 00:00:00,DX講演会,【LB00-02】DX講演会 教育に生成AI 1129
qp37t6C9zBqeHY2eiinYgQ==,2023-01-19 00:00:00,DX講演会,「デジタル革命の先にある新しい社会」
qp37t6C9zBqeHY2eiinYgQ==,2023-01-26 00:00:00,DX講演会,コミュニケーション学 「ツッコミ講座」
qp37t6C9zBqeHY2eiinYgQ==,2023-03-09 00:00:00,DX講演会,アフターデジタル時代のUX経営
qp37t6C9zBqeHY2eiinYgQ==,2023-09-01 00:00:00,データ利活用_実践,データと活用研修
qp37t6C9zBqeHY2eiinYgQ==,2023-09-05 00:00:00,プロダクト開発_基礎,Webサイト基礎②
qp37t6C9zBqeHY2eiinYgQ==,2023-09-25 00:00:00,プロダクト開発_基礎,UX基礎②
qp37t6C9zBqeHY2eiinYgQ==,2023-09-26 00:00:00,データ利活用_実践,エリアマーケティングを考える
qp37t6C9zBqeHY2eiinYgQ==,2023-09-27 00:00:00,データ利活用_実践,データ連携を知る
qp37t6C9zBqeHY2eiinYgQ==,2023-09-29 00:00:00,データ利活用_実践,テキストマイニング演習
qp37t6C9zBqeHY2eiinYgQ==,2023-10-06 00:00:00,データ利活用_実践,【ゼロから始めるAI開発】社内外のAI活用事例
qp37t6C9zBqeHY2eiinYgQ==,2024-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】社内事例②
qwP5mpj2JIoUxiYqgNh7yQ==,2023-09-28 00:00:00,DX講演会,先生DX講演会
qwP5mpj2JIoUxiYqgNh7yQ==,2024-08-01 00:00:00,データ利活用_基礎,【DB07】統計基礎研修　
qwP5mpj2JIoUxiYqgNh7yQ==,2024-09-25 00:00:00,DX講演会,【LB00-1】講演会AI0925
rB5RrOmqVQvPQDo3azNh7w==,2023-09-01 00:00:00,データ利活用_実践,データと活用研修
rBLtQC2AOSqAZd9L29ja2g==,2023-09-01 00:00:00,データ利活用_実践,データと活用研修
rBLtQC2AOSqAZd9L29ja2g==,2024-11-29 00:00:00,DX講演会,【LB00-02】DX講演会 教育に生成AI 1129
rFxUQqMn0syWkK1ZN3X_SQ==,2023-09-28 00:00:00,DX講演会,先生DX講演会
rHIRF7FwHn61NK7-cgxsag==,2024-04-15 00:00:00,リテラシー_DX基礎,【DX基礎研修】DX概論
rHIRF7FwHn61NK7-cgxsag==,2024-04-15 00:00:00,リテラシー_DX基礎,【DX基礎研修】イントロダクション
rHIRF7FwHn61NK7-cgxsag==,2024-04-16 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり概論
rKy91Odq5aGEbq20fic4nw==,2022-08-01 00:00:00,データ利活用_基礎,社内実例で学ぶセグメント＆スコアリング基礎
rKy91Odq5aGEbq20fic4nw==,2023-08-09 00:00:00,データ利活用_実践,事業データと活用研修
rKy91Odq5aGEbq20fic4nw==,2024-09-13 00:00:00,デジタルマーケティング_基礎,"【MB03】SNSマーケティング基礎②0913,0919"
rNuI4yMDCD7kxSXavcHoDQ==,2023-01-26 00:00:00,DX講演会,コミュニケーション学 「ツッコミ講座」
rO-iKhYL-t9C_ajNw8tlNw==,2023-08-28 00:00:00,データ利活用_実践,事業データと活用研修
rO6OSbarXDfaBJNEqD3fzQ==,2023-01-26 00:00:00,DX講演会,コミュニケーション学 「ツッコミ講座」
rT5PvDcp4zsqeSzWNh3t1w==,2023-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり概論 UX概論 UIUX実践例・工夫例
rT5PvDcp4zsqeSzWNh3t1w==,2024-11-29 00:00:00,DX講演会,【LB00-02】DX講演会 教育に生成AI 1129
rWy52hT_3ny2VIo-cvrgjg==,2023-08-23 00:00:00,データ利活用_実践,事業データと活用研修
raN1t0mDBOZ2DHY3z7SYow==,2022-08-04 00:00:00,プロダクト開発_基礎,UI基礎〈8月）
raN1t0mDBOZ2DHY3z7SYow==,2022-08-18 00:00:00,プロダクト開発_基礎,Webサイト基礎　～はじめてのWebサイト～〈8月）
raN1t0mDBOZ2DHY3z7SYow==,2022-08-25 00:00:00,プロダクト開発_基礎,UX基礎〈8月）
rf7rU3NlevL9rbie5_ualA==,2023-12-11 00:00:00,DX講演会,IT３社講演会「生成AI」　
roIdVsw-wTKxaTkUgiVwPg==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】DIF基礎
roIdVsw-wTKxaTkUgiVwPg==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】DX概論
roIdVsw-wTKxaTkUgiVwPg==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】イントロダクション
roIdVsw-wTKxaTkUgiVwPg==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】コンプライアンス・セキュリティ
roIdVsw-wTKxaTkUgiVwPg==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】ディスラプター事例
roIdVsw-wTKxaTkUgiVwPg==,2023-04-17 00:00:00,リテラシー_DX基礎,【DX基礎研修】ディスラプター基礎
roIdVsw-wTKxaTkUgiVwPg==,2023-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり事例①
roIdVsw-wTKxaTkUgiVwPg==,2023-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり事例②
roIdVsw-wTKxaTkUgiVwPg==,2023-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり事例③
roIdVsw-wTKxaTkUgiVwPg==,2023-04-18 00:00:00,リテラシー_DX基礎,【DX基礎研修】ものづくり概論 UX概論 UIUX実践例・工夫例
roIdVsw-wTKxaTkUgiVwPg==,2023-04-19 00:00:00,リテラシー_DX基礎,【DX基礎研修】DIF事例① コアとなっている技術や思想とサービス紹介
